;id;word;count
38686;38686;@alinemayara__;1
38687;38687;deprimida…;1
38688;38688;gatinhos!!!;1
38689;38689;hs!;1
38690;38690;depois!!!!;1
38691;38691;Mari;1
38692;38692;realizamos;1
38693;38693;22h00;1
38694;38694;5hs!!;1
38695;38695;12h00;1
38696;38696;feira!!!;1
38697;38697;https://t.co/vu4zbkE0eV;1
38698;38698;@guibritu;2
38699;38699;@fortalordinaria;1
38700;38700;@Carlinhosmaiaof;1
38701;38701;#fortaleza;1
38702;38702;#Ceara;1
38703;38703;#carlinhosmaia;1
38704;38704;#whindersson;1
38705;38705;#socorro;1
38706;38706;#renalcronica;1
38707;38707;#roupas;1
38708;38708;@FortalezaEC;1
38709;38709;@IngridGuimaraes;1
38710;38710;@Simone_SeS;1
38711;38711;https://t.co/SKUkHfeXJW;1
38712;38712;69418961.;1
38713;38713;sábado...;1
38714;38714;prestem;2
38715;38715;1000%;1
38716;38716;original;2
38717;38717;"""dar";1
38718;38718;88%;1
38719;38719;"desconto""";1
38720;38720;praticado;2
38721;38721;concorrência);1
38722;38722;https://t.co/OBIjHXItQg;1
38723;38723;@L4DYPL4Y;3
38724;38724;Poutz,;1
38725;38725;brabo.;1
38726;38726;@LemsCristina;1
38727;38727;Mano.;1
38728;38728;Carai,;2
38729;38729;Marshmallow,;7
38730;38730;amorosa,;7
38731;38731;castrada,…;6
38732;38732;rosa;1
38733;38733;Ressuscitaram;1
38734;38734;Foto:;1
38735;38735;https://t.co/NbMV0dQ1aE;1
38736;38736;@leonacavalli;1
38737;38737;Saudações;2
38738;38738;aqui👇.💐;1
38739;38739;https://t.co/WDD4loe9a7;1
38740;38740;kkkjj;1
38741;38741;cancelo.;1
38742;38742;desencontro,;1
38743;38743;mkk;1
38744;38744;@ms_sedated;1
38745;38745;69259312,;1
38746;38746;69096786;1
38747;38747;aconteça,;1
38748;38748;localizado;3
38749;38749;“Perguntas;1
38750;38750;Frequentes”;1
38751;38751;IMPORTADOS;2
38752;38752;https://t.co/8ulJoyiqaU;1
38753;38753;atualmente,;1
38754;38754;Importados;1
38755;38755;acessada;1
38756;38756;https://t.co/1qgbuxhU1z;1
38757;38757;https://t.co/imx4U73cct;1
38758;38758;@SouoTheu;1
38759;38759;questionar,;1
38760;38760;#naocompromais;1
38761;38761;enrolou.;1
38762;38762;Justo?;1
38763;38763;justo?;2
38764;38764;@DogChowCo;9
38765;38765;promoção!?;1
38766;38766;@carlosmaestre;1
38767;38767;peluda;1
38768;38768;Mol,;11
38769;38769;Arre…;10
38770;38770;Deeetalhe;1
38771;38771;Robson;2
38772;38772;solicitação,;1
38773;38773;+2d;1
38774;38774;69141173,;1
38775;38775;botarem;1
38776;38776;03!;1
38777;38777;maravilhosos;2
38778;38778;@sheilaalmendros;3
38779;38779;doggo;2
38780;38780;útil:;1
38781;38781;pulo;1
38782;38782;youtube;1
38783;38783;reenvio.;2
38784;38784;https://t.co/ZcgTtNxeqj;1
38785;38785;toalha,;1
38786;38786;secar;1
38787;38787;Dorinha...;1
38788;38788;Dorinha;1
38789;38789;reajustes;1
38790;38790;toalha;4
38791;38791;Joey;1
38792;38792;amoxicilina;1
38793;38793;cumpriu;2
38794;38794;lindeza!!!;1
38795;38795;😍😍😍☺️☺️☺️☺️🌸🌸🌸🌸🌸;1
38796;38796;precisei!!!;1
38797;38797;emocionada,;1
38798;38798;propaganda...;1
38799;38799;https://t.co/FQKUjhGIy9;1
38800;38800;😱Na;1
38801;38801;negativa🔻;1
38802;38802;Suzano;2
38803;38803;ON;9
38804;38804;#SUZB3;3
38805;38805;-3,72%;1
38806;38806;@paodeacucar;5
38807;38807;#PCAR3;1
38808;38808;-3,34%;1
38809;38809;-1,96%.;1
38810;38810;NY,;1
38811;38811;Dow;1
38812;38812;Jones;1
38813;38813;🔺;1
38814;38814;0,81%;1
38815;38815;"S&amp;P";1
38816;38816;0,49%;1
38817;38817;Nasdaq;1
38818;38818;-0,02%.;1
38819;38819;🐦;1
38820;38820;@evandrolima395;1
38821;38821;chegouuu;1
38822;38822;💖💖💖😩😩😩;1
38823;38823;carrinho:;1
38824;38824;INVÁLIDO!;1
38825;38825;gelou;1
38826;38826;🥲🤭;1
38827;38827;☠️;1
38828;38828;gatinhos😍😍😍;1
38829;38829;Goiânia?!?!🌸💕🌸💕;1
38830;38830;ex-sister;1
38831;38831;Manu;2
38832;38832;@manugavassi,;1
38833;38833;https://t.co/eOJoRcS7bX;1
38834;38834;Morando;1
38835;38835;salvando...;1
38836;38836;https://t.co/7YcVGMCftd;1
38837;38837;#NaoCompreAdote;1
38838;38838;quedas;1
38839;38839;compõem;1
38840;38840;Ibovespa;1
38841;38841;"são;";1
38842;38842;-2,86%;1
38843;38843;@fleurygenomica;1
38844;38844;#FLRY3;1
38845;38845;-2,17%;1
38846;38846;@sabesp;7
38847;38847;#SBSP3;1
38848;38848;-1,87%;1
38849;38849;-1,53%;1
38850;38850;#CRFB3;1
38851;38851;-1,52%;1
38852;38852;69114657;1
38853;38853;vezes:;1
38854;38854;19h,;6
38855;38855;(mentira);1
38856;38856;tentariam;1
38857;38857;Acessei;2
38858;38858;(oi?!);1
38859;38859;Phomenta.;1
38860;38860;resgatinhos!;4
38861;38861;https://t.co/l95UPPH76T;1
38862;38862;Canoas/RS;1
38863;38863;arrombado,roubaram;1
38864;38864;mochila;1
38865;38865;note.;1
38866;38866;filmagens;1
38867;38867;judicial.;1
38868;38868;marginais.;1
38869;38869;humanizado,;1
38870;38870;@diegoferron;1
38871;38871;Claudia;4
38872;38872;Leite;1
38873;38873;(areia;1
38874;38874;gato);1
38875;38875;Iracema!;1
38876;38876;capitu;1
38877;38877;salvador!;1
38878;38878;Moreninha;1
38879;38879;@WeltonEps;1
38880;38880;Ícone;1
38881;38881;cinegrafia;1
38882;38882;contemporânea;1
38883;38883;Cigana;1
38884;38884;Sandra;1
38885;38885;Rosa;1
38886;38886;Cinderela;1
38887;38887;Baiana;1
38888;38888;Perez;1
38889;38889;cigana;1
38890;38890;Capitu,;1
38891;38891;CAPITÚ;1
38892;38892;🌻❤️;1
38893;38893;https://t.co/iTpGFyx28R;1
38894;38894;alimentado;1
38895;38895;@Liz_Is_Strange;1
38896;38896;@thaismartinsrez;2
38897;38897;precisando?;1
38898;38898;@thaismartinsrez:;1
38899;38899;LiLi;2
38900;38900;preciso?;1
38901;38901;@Golden;3
38902;38902;💕💕;2
38903;38903;https://t.co/ajwLnaHhFM;1
38904;38904;Gostaríamos;4
38905;38905;Reimberg,supervisor;1
38906;38906;gentil,educado;1
38907;38907;prestativo,exemplo;1
38908;38908;momento,e;1
38909;38909;funcionário!;1
38910;38910;contratempo;1
38911;38911;arrombado,;1
38912;38912;furtado;1
38913;38913;sermos;1
38914;38914;desprezados;1
38915;38915;Ivanir,que;1
38916;38916;sobrenome,;1
38917;38917;@protecaounida;2
38918;38918;02/10/2021;4
38919;38919;Bazar:;2
38920;38920;10:00;3
38921;38921;https://t.co/bbQbzr5TX0;1
38922;38922;passar.;1
38923;38923;furtados;1
38924;38924;ENTROU;1
38925;38925;COMIGO.;1
38926;38926;arrombamento;1
38927;38927;IVANIR;1
38928;38928;identificou;1
38929;38929;independente,;1
38930;38930;perfil..;2
38931;38931;@jonexrr;1
38932;38932;@titiaopina;1
38933;38933;Billa;1
38934;38934;@deltacat_arg;1
38935;38935;Miga,;1
38936;38936;surpresa!;4
38937;38937;tornaram;4
38938;38938;https://t.co/FZrtNk8a2B;1
38939;38939;#FezMeuDia;6
38940;38940;Monalisa;2
38941;38941;Marie!!!!;1
38942;38942;presente!!!!;1
38943;38943;⛲;1
38944;38944;https://t.co/lUQhSL0Yjd;1
38945;38945;petlove❤️;1
38946;38946;AAAAA;1
38947;38947;AMOOOOR;2
38948;38948;voltaremos!!!;1
38949;38949;68791880;1
38950;38950;Voce;2
38951;38951;credito....;1
38952;38952;Moral;2
38953;38953;15h.;2
38954;38954;Perguntei:;1
38955;38955;descobrii;1
38956;38956;ent;1
38957;38957;vacinado,;1
38958;38958;67784517.;1
38959;38959;cachorreiros:;11
38960;38960;Proteja;2
38961;38961;próxim…;1
38962;38962;68625392;1
38963;38963;Harvey;1
38964;38964;alimentar.;3
38965;38965;começado;1
38966;38966;Cases;1
38967;38967;Bolsa,;1
38968;38968;confira;3
38969;38969;programação;2
38970;38970;evento:;1
38971;38971;16h00;1
38972;38972;Abertura;1
38973;38973;Case;1
38974;38974;16h10;1
38975;38975;PETZ3:;1
38976;38976;secreto;1
38977;38977;dominar;3
38978;38978;Inscreva-se;2
38979;38979;https://t.co/2IPmkrosw1;1
38980;38980;https://t.co/2nt9Avav5e;1
38981;38981;motoqueiro;1
38982;38982;agredido;1
38983;38983;Caminhando;1
38984;38984;Tenso,;1
38985;38985;(〒﹏〒);1
38986;38986;68619162;1
38987;38987;ape;1
38988;38988;50m²...;1
38989;38989;https://t.co/dr13MDlGeh;1
38990;38990;expressar;3
38991;38991;utilizada;4
38992;38992;FCB;1
38993;38993;transportes.;1
38994;38994;68618217;1
38995;38995;68501919,;1
38996;38996;210927-000258;1
38997;38997;Imagina,;1
38998;38998;@larissa_eqi;2
38999;38999;@edufinancebr;1
39000;39000;@alisc;6
39001;39001;@PedroChermont;1
39002;39002;@vivaraonline;1
39003;39003;✨✨;9
39004;39004;Popó;1
39005;39005;receber!!!;1
39006;39006;neném,;2
39007;39007;Cresceu;1
39008;39008;54%;1
39009;39009;adoções;3
39010;39010;pandemia,;9
39011;39011;@DogHeroBrasil;7
39012;39012;46,5;1
39013;39013;bi;1
39014;39014;https://t.co/z7WHyyzeCl;1
39015;39015;fracassos;2
39016;39016;@Palmeiras;1
39017;39017;Palmeiras;2
39018;39018;prejudicaram;1
39019;39019;@cadeomatheux;1
39020;39020;Bairro,;1
39021;39021;65,;1
39022;39022;obrigatorio;1
39023;39023;senao;1
39024;39024;76....nunca;1
39025;39025;compram;2
39026;39026;atacado...;1
39027;39027;relés;1
39028;39028;mortal,;1
39029;39029;direto,;4
39030;39030;Josival;1
39031;39031;rei,;1
39032;39032;fiado.;1
39033;39033;LIXAM;1
39034;39034;https://t.co/dHPkIn1hoX;1
39035;39035;https://t.co/AkxLCBGTeg;1
39036;39036;Desisti.;2
39037;39037;@aquintabruxa;1
39038;39038;@Petz;2
39039;39039;véspera;2
39040;39040;creditaram;1
39041;39041;@Cobasi??;1
39042;39042;@nenabssa;1
39043;39043;Crowley;1
39044;39044;chegasse,;2
39045;39045;especialmente,;2
39046;39046;emocionada;4
39047;39047;falho,;1
39048;39048;presenciar;1
39049;39049;generosa;1
39050;39050;ladeiras;1
39051;39051;moleza,;1
39052;39052;(Estou;1
39053;39053;abismada;1
39054;39054;mesmo?);1
39055;39055;paros;1
39056;39056;não,vc;1
39057;39057;aê,;1
39058;39058;cruzar;1
39059;39059;perguntarem;1
39060;39060;convence;1
39061;39061;entregaram???????????;1
39062;39062;INDIGNADA!!!!!!!!!!!!!!!!!!!!;1
39063;39063;babys?;1
39064;39064;péssimo!!;1
39065;39065;maximo;3
39066;39066;fingem;2
39067;39067;ignorado;2
39068;39068;(premier;1
39069;39069;golden).;1
39070;39070;Confesso;1
39071;39071;emocionei.;1
39072;39072;segura,;1
39073;39073;cãopanheira;1
39074;39074;generosidade.;1
39075;39075;registro!;1
39076;39076;23/09,;1
39077;39077;olra;1
39078;39078;identificá-lo.;1
39079;39079;via+;1
39080;39080;assisto;1
39081;39081;comerciais;2
39082;39082;Tv;1
39083;39083;pular;4
39084;39084;68378047.;1
39085;39085;atrapalhado;1
39086;39086;"⁣⁣""A";1
39087;39087;"Priscila"":";1
39088;39088;Priscila,;1
39089;39089;1990,;1
39090;39090;https://t.co/iAPbmgnsNE;1
39091;39091;https://t.co/ZZntSV3yN4;1
39092;39092;“expressa”;1
39093;39093;@victoriakavic;1
39094;39094;vela,;1
39095;39095;@irisraj;1
39096;39096;vela;1
39097;39097;patinha;2
39098;39098;https://t.co/8N6e8zZU28;1
39099;39099;afetiva;2
39100;39100;cantar;2
39101;39101;xará;2
39102;39102;Priscila!!!;1
39103;39103;Belas;1
39104;39104;recordações!!!!;1
39105;39105;valeu!;2
39106;39106;marginal;5
39107;39107;Obrigato;1
39108;39108;SIIIIIIIIM!!!!;1
39109;39109;https://t.co/2y062wRWOb;1
39110;39110;@ComoDizAriana;4
39111;39111;UEPA!!!;1
39112;39112;acusando;2
39113;39113;https://t.co/JBSyyaxree;1
39114;39114;Indicando;1
39115;39115;bichinho.;5
39116;39116;:3;2
39117;39117;anti-pulgas;1
39118;39118;https://t.co/yywOi7RkYJ;1
39119;39119;https://t.co/ify85dM4mw;1
39120;39120;personagem;1
39121;39121;#priscila;2
39122;39122;#tvColosso;1
39123;39123;spam.;1
39124;39124;pf?;2
39125;39125;magrelinha;1
39126;39126;sossego;3
39127;39127;Iupiii;1
39128;39128;bloqueando;4
39129;39129;visualização;2
39130;39130;prestadores;1
39131;39131;inteligencia;2
39132;39132;adquirida;1
39133;39133;aconteceria;1
39134;39134;influencia;1
39135;39135;@anonymalatina;5
39136;39136;Opa!!!;2
39137;39137;séria...;1
39138;39138;https://t.co/56X4GEsxFX;1
39139;39139;PERMITIR;1
39140;39140;INTERFERÊNCIAS;1
39141;39141;HUMANAS;1
39142;39142;CAPTURA;1
39143;39143;ROTAS???;1
39144;39144;Atrapalhando;1
39145;39145;capturas/;1
39146;39146;aceitação;2
39147;39147;aparência;1
39148;39148;igualmente;1
39149;39149;TERÃO;1
39150;39150;CHANCE;1
39151;39151;SENTIREM;1
39152;39152;dividindo;2
39153;39153;horários.;2
39154;39154;prometerem;1
39155;39155;estagiário!;1
39156;39156;2cores,;1
39157;39157;blz;2
39158;39158;confundido;1
39159;39159;tal…;1
39160;39160;errada!;2
39161;39161;🤦🏼‍♀️;5
39162;39162;https://t.co/geGmr2PLRV;1
39163;39163;bobeira;5
39164;39164;Apoquel...;1
39165;39165;435;1
39166;39166;https://t.co/e74J8u8pG1;1
39167;39167;É...;2
39168;39168;distribuidora...;1
39169;39169;lasqueira...;1
39170;39170;Compensa;1
39171;39171;apoquel;1
39172;39172;300.;2
39173;39173;hidratante;1
39174;39174;somam;1
39175;39175;+300.;1
39176;39176;alérgico.;1
39177;39177;salgados;1
39178;39178;delícia...;1
39179;39179;https://t.co/Ur2LmqIDvG;1
39180;39180;Lembra;1
39181;39181;cds;1
39182;39182;colosso;1
39183;39183;priscila;1
39184;39184;#tvcolosso;1
39185;39185;https://t.co/bMWtw4poXp;1
39186;39186;@Daisuke_gd;4
39187;39187;recordo;1
39188;39188;@SalonLineBrasil;3
39189;39189;🤣🤣🤣🤣🤣🤣😁🙈;1
39190;39190;https://t.co/a5uYJTdBQn;1
39191;39191;@RenataA94570590;1
39192;39192;Rê?;1
39193;39193;👀😂;1
39194;39194;https://t.co/wQnzLtyMdJ;1
39195;39195;Reencaminhem;1
39196;39196;cancelado?;3
39197;39197;avisada?;1
39198;39198;morte,;1
39199;39199;consultada;1
39200;39200;especializado;2
39201;39201;tweet,;1
39202;39202;decorrentes;1
39203;39203;atendiam;1
39204;39204;cadastrar.;1
39205;39205;consgio;1
39206;39206;elto;1
39207;39207;nao...;1
39208;39208;pedalada;1
39209;39209;dificil?;1
39210;39210;obaaa,;1
39211;39211;67635270;1
39212;39212;https://t.co/saVRGOAxSx;1
39213;39213;67030568;1
39214;39214;caneca!;1
39215;39215;67372259;1
39216;39216;https://t.co/aH6v3KLN6C;1
39217;39217;vacinada,;2
39218;39218;microchipada;1
39219;39219;negativa;2
39220;39220;fiv/felv.;1
39221;39221;carinhosa!;1
39222;39222;#adocaodepets;4
39223;39223;https://t.co/SGjJ9xl44o;1
39224;39224;@be_a__triz;2
39225;39225;ameeei,;1
39226;39226;meninaaa;1
39227;39227;Olhar;1
39228;39228;julgamento;1
39229;39229;ozzy;1
39230;39230;úteis:;1
39231;39231;https://t.co/FqAissUc8L;1
39232;39232;Encantada;2
39233;39233;millenium;1
39234;39234;nostalgia!;1
39235;39235;😍😍😍😍Parabéns;1
39236;39236;marketing!👏🏼👏🏼👏🏼;1
39237;39237;@iamdress_;2
39238;39238;reclamaram;1
39239;39239;zed;1
39240;39240;pançudo;1
39241;39241;https://t.co/c5UP8Ehh5i;1
39242;39242;(finalmente)!;1
39243;39243;coleira?;1
39244;39244;gordinha;1
39245;39245;https://t.co/RKckQFTsmy;1
39246;39246;67392825;1
39247;39247;#spitzalemao;2
39248;39248;https://t.co/v5BCrqqLrT;1
39249;39249;,outro;1
39250;39250;@PetzOficial,agora;1
39251;39251;cremes😁;1
39252;39252;aprovado???;1
39253;39253;LIXOS;2
39254;39254;cringe;2
39255;39255;pira!;1
39256;39256;https://t.co/SvbTvy6u5I;1
39257;39257;precisou,;1
39258;39258;😜;3
39259;39259;cirurgias,;1
39260;39260;remédios,quando;1
39261;39261;todos).;1
39262;39262;@Giravis;1
39263;39263;Fofuraaa;1
39264;39264;67900017.;1
39265;39265;maravilhoso!!!!;2
39266;39266;https://t.co/8rKVTFgn26;1
39267;39267;@maronemoraes;1
39268;39268;música,;1
39269;39269;inteira!!!;1
39270;39270;#voltapriscila;1
39271;39271;@Queroul;2
39272;39272;correto(entrega;1
39273;39273;4hrs),;1
39274;39274;presumindo;1
39275;39275;pidão,;1
39276;39276;cagado;1
39277;39277;PAGANDO;1
39278;39278;seguidamente;1
39279;39279;tem);1
39280;39280;UTIL;1
39281;39281;úmida,;3
39282;39282;https://t.co/styV5knV0j;1
39283;39283;Sensacional;2
39284;39284;Filha;1
39285;39285;priscila???;1
39286;39286;nostalgia;1
39287;39287;🗣🗣;3
39288;39288;https://t.co/2voMN7dbO7;1
39289;39289;treco;1
39290;39290;Prudente.;1
39291;39291;Tchururu,;1
39292;39292;auuu!;1
39293;39293;voltou!;1
39294;39294;Rainha;1
39295;39295;kkkk.;1
39296;39296;hashtag;2
39297;39297;usar:;1
39298;39298;#VoltaPriscila;1
39299;39299;AMO!;1
39300;39300;https://t.co/hot1gyTpt6;1
39301;39301;Apaixonado;1
39302;39302;Priscila.;1
39303;39303;https://t.co/XnNBpHHZJu;1
39304;39304;https://t.co/fHQjZppCnQ;1
39305;39305;66676179;1
39306;39306;credo!;1
39307;39307;piorou,;1
39308;39308;areia?;1
39309;39309;Y;1
39310;39310;@zee_dog,;6
39311;39311;consertem;1
39312;39312;inesquecíveis.;1
39313;39313;R$260,;1
39314;39314;jiboia;1
39315;39315;transferiram;2
39316;39316;maracanã;1
39317;39317;fornecia;1
39318;39318;forneciam,;1
39319;39319;outro?;1
39320;39320;mofo;2
39321;39321;👍🏻,;1
39322;39322;lembrarei;1
39323;39323;(seja;1
39324;39324;🤣);1
39325;39325;https://t.co/Pp32J6Prkb;1
39326;39326;@Amparanimal:;3
39327;39327;personalizado.;1
39328;39328;cane…;1
39329;39329;elege;1
39330;39330;Penna;1
39331;39331;diretora;1
39332;39332;RI;2
39333;39333;elefeu;1
39334;39334;Sachete;1
39335;39335;diretor;5
39336;39336;RI.;1
39337;39337;Blau;1
39338;39338;Farmacêutica;1
39339;39339;(R$;1
39340;39340;0,1059;1
39341;39341;ação);1
39342;39342;@TOTVS;2
39343;39343;https://t.co/ZiyR6iqA1r;1
39344;39344;tratem;2
39345;39345;ajudem!;2
39346;39346;cá...;2
39347;39347;https://t.co/2y46zrVdAr;1
39348;39348;@TocaDoRaposa;6
39349;39349;loko;1
39350;39350;vcs??;3
39351;39351;enganoso.;1
39352;39352;🧡🧡;1
39353;39353;aproveite;8
39354;39354;presente!;1
39355;39355;@vlirio94;1
39356;39356;Bonitona;1
39357;39357;😍😍😍😎😎🥰🥰🥰;1
39358;39358;toquera!!;1
39359;39359;Good;1
39360;39360;NuBank;1
39361;39361;oportuno.;1
39362;39362;provar.;2
39363;39363;aproxime;1
39364;39364;https://t.co/nA9ZIx372K;1
39365;39365;@joneswtorres;2
39366;39366;17/9;2
39367;39367;realizado...ainda;1
39368;39368;@WolberVieira;2
39369;39369;frota;1
39370;39370;ouro!;1
39371;39371;embaixadora;1
39372;39372;humilhados;1
39373;39373;exaltados;1
39374;39374;67398446;2
39375;39375;confirmado,;4
39376;39376;liberaram.;1
39377;39377;Lamento;5
39378;39378;Olá!!;1
39379;39379;Realmente....fiz;1
39380;39380;coleta,;2
39381;39381;Hebe,;1
39382;39382;Xuxa,;1
39383;39383;Gugu,;1
39384;39384;Faustão…;1
39385;39385;inspirados;1
39386;39386;personalidades;2
39387;39387;https://t.co/v73mpC7ME1;1
39388;39388;@DOGHERO_NFT;1
39389;39389;@faustaofashion;1
39390;39390;segue.;1
39391;39391;67398446.;1
39392;39392;Pagamento;4
39393;39393;10:35;1
39394;39394;18/9,;1
39395;39395;#Desistiu;1
39396;39396;https://t.co/YJxXraid4h;1
39397;39397;https://t.co/RWRoGBBjcW;1
39398;39398;https://t.co/Rn9upanKQP;1
39399;39399;vulgo;2
39400;39400;debochar;1
39401;39401;https://t.co/E0KgM2hsXa;1
39402;39402;🤪🗣🐶❤️;1
39403;39403;https://t.co/9fEeekeJWM;1
39404;39404;revista;7
39405;39405;🐶🐶🐶🐶;1
39406;39406;@paulinhosantos28;1
39407;39407;assessoria.;1
39408;39408;https://t.co/Awa1YuuKj2;1
39409;39409;localizando;1
39410;39410;🥲🤦🏻‍♀️;1
39411;39411;"""Oba,";1
39412;39412;"chegou!""";1
39413;39413;"""Veio";1
39414;39414;"errada...""";1
39415;39415;https://t.co/rf3pnVg9Kw;1
39416;39416;entrega..;1
39417;39417;@oalexsimoes;1
39418;39418;@rivellenunes;2
39419;39419;Zica.;1
39420;39420;leio;2
39421;39421;Caco;2
39422;39422;@wallacegraciano;1
39423;39423;perceberam;1
39424;39424;Zica,;1
39425;39425;Baconzitos!;1
39426;39426;https://t.co/ZRMo3SFCG5;1
39427;39427;viciar;2
39428;39428;https://t.co/TBNAbBCRUk;1
39429;39429;Relaxa..;1
39430;39430;Tira;3
39431;39431;olho,;3
39432;39432;adotei.;1
39433;39433;Aguardando…;1
39434;39434;Ah!;2
39435;39435;66960470.;1
39436;39436;(67050280).;1
39437;39437;66887614;1
39438;39438;https://t.co/NbZd8kqWL4;1
39439;39439;@dan_casanova;2
39440;39440;cancelaram(a;1
39441;39441;"""cupom";1
39442;39442;"desconto"".";1
39443;39443;parei!;1
39444;39444;melhora.;1
39445;39445;14/09.;1
39446;39446;liberado!!;1
39447;39447;doação:;1
39448;39448;🥺😢😭;1
39449;39449;66930314;1
39450;39450;(cama;1
39451;39451;cachorro);2
39452;39452;@camilahidaka;1
39453;39453;maré;1
39454;39454;topei;1
39455;39455;visitar...;1
39456;39456;https://t.co/YsjYOdBYyP;1
39457;39457;qnd.;1
39458;39458;estádio;2
39459;39459;futebol;1
39460;39460;bicicletário???;1
39461;39461;Papelão;1
39462;39462;269,90;1
39463;39463;BRINQUEDO;1
39464;39464;OLHO;1
39465;39465;https://t.co/BmOp2kI26t;1
39466;39466;violada.;1
39467;39467;desperdício;1
39468;39468;Serra,;1
39469;39469;@liroscorpion;1
39470;39470;taxi;1
39471;39471;origem...;1
39472;39472;@anapaulapazini;1
39473;39473;Didi;1
39474;39474;"oi;l,";1
39475;39475;voucher??;1
39476;39476;Vovô;1
39477;39477;alegria,;4
39478;39478;https://t.co/ZeNOG6V5xx;1
39479;39479;uma.troca;1
39480;39480;"vista;";1
39481;39481;dava.;1
39482;39482;Agradeci;1
39483;39483;sai.;1
39484;39484;Instalei;1
39485;39485;Incertezas;1
39486;39486;afetam;1
39487;39487;empresas?;1
39488;39488;executivos;3
39489;39489;shoppings,;1
39490;39490;@riachuelo,;1
39491;39491;@gruposoma,;1
39492;39492;@CasasBahia,;1
39493;39493;Ponto;2
39494;39494;Frio,;1
39495;39495;@McDonalds_BR,;1
39496;39496;enquanto,;1
39497;39497;mantém,;1
39498;39498;exige;1
39499;39499;cautela.;1
39500;39500;https://t.co/P9fjYvtvFm;1
39501;39501;https://t.co/9Vb1Rf0yq1;1
39502;39502;errados.;2
39503;39503;etiquetas,;1
39504;39504;@Emersonkaike;3
39505;39505;Semeve,;1
39506;39506;@tarcinhof;5
39507;39507;site***;1
39508;39508;algoritmo;2
39509;39509;ja,;1
39510;39510;etc…;1
39511;39511;Semeve.;1
39512;39512;https://t.co/u9ZLLG5aQw;1
39513;39513;@ciromoniz;1
39514;39514;Buddy;1
39515;39515;formosa,;1
39516;39516;desonesto;3
39517;39517;apos;5
39518;39518;12/09.;1
39519;39519;07/09;1
39520;39520;08/09;1
39521;39521;ultima.;1
39522;39522;64801320;1
39523;39523;aliado;3
39524;39524;veterinário!;1
39525;39525;formação;1
39526;39526;continuada;1
39527;39527;veterinários,;1
39528;39528;iniciativa!;2
39529;39529;#veterinaria;2
39530;39530;#vet;1
39531;39531;#amoestudar;1
39532;39532;https://t.co/OumHkq9ZqR;1
39533;39533;superado;1
39534;39534;partida;1
39535;39535;Lucy.;1
39536;39536;admirava;1
39537;39537;holy;1
39538;39538;https://t.co/tV5VnmYIyC;1
39539;39539;@vinifecampos;1
39540;39540;acompanhada;1
39541;39541;mantra;1
39542;39542;cantar.;1
39543;39543;😒🤦🏻‍♀️;1
39544;39544;campo;2
39545;39545;negativo;2
39546;39546;Ibovespa,;2
39547;39547;-1,74%,;1
39548;39548;#Suzano;1
39549;39549;-1,22%;1
39550;39550;@marfrig_mrfg3;1
39551;39551;#MRFG3;1
39552;39552;-0,88%.;1
39553;39553;@valenobrasil;1
39554;39554;#VALE3;1
39555;39555;-0,05%;1
39556;39556;@CSN;1
39557;39557;#CSNA3;1
39558;39558;-0,41%.;1
39559;39559;minério;1
39560;39560;ferro🔻;1
39561;39561;4,52%;1
39562;39562;Qingdao,;1
39563;39563;123.84/t.;1
39564;39564;Renal,;1
39565;39565;🥵;2
39566;39566;https://t.co/h900U6dOXX;1
39567;39567;@tainamairaa;1
39568;39568;Pqp!!!🤬;1
39569;39569;@guimbogui;2
39570;39570;Escode;1
39571;39571;olar;1
39572;39572;poderiam,;1
39573;39573;PFV!!!!!!!!;1
39574;39574;precisando!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;1
39575;39575;@Ieidelaura;1
39576;39576;enqnt;1
39577;39577;Enzo;1
39578;39578;@jpjf;1
39579;39579;https://t.co/yuzdkW97if;1
39580;39580;Enqnto;1
39581;39581;é,mas;1
39582;39582;ligasse;3
39583;39583;66210252.;1
39584;39584;65692476;1
39585;39585;Reposted;1
39586;39586;@aufamilyabrigo;1
39587;39587;Cês;2
39588;39588;quiditam;1
39589;39589;dotado?;1
39590;39590;Estaremos;2
39591;39591;@bosquegraopara;1
39592;39592;https://t.co/TnjQixp71e;1
39593;39593;gloss;1
39594;39594;diamantes;1
39595;39595;https://t.co/0sglodRcRH;1
39596;39596;ator;1
39597;39597;global;2
39598;39598;imundice;1
39599;39599;maravilhado.;1
39600;39600;Merlin;1
39601;39601;maconha;2
39602;39602;bolinhas,;1
39603;39603;planta.;1
39604;39604;comprometer;1
39605;39605;tumor;1
39606;39606;insustentável;1
39607;39607;@saayurii_;2
39608;39608;ubereats;1
39609;39609;1-2;2
39610;39610;entregare;1
39611;39611;aquaterrario;1
39612;39612;lâmpada;1
39613;39613;uva;1
39614;39614;uvb,;1
39615;39615;65680065;1
39616;39616;n°v64310165;1
39617;39617;@Google;1
39618;39618;@Android;1
39619;39619;apos,;1
39620;39620;fuso;2
39621;39621;10426284056.;1
39622;39622;Poços;1
39623;39623;Caldas;1
39624;39624;🍾;1
39625;39625;inauguração!;1
39626;39626;agarro;1
39627;39627;agarrei;1
39628;39628;2hrs;7
39629;39629;pedido,só;1
39630;39630;deveria.;3
39631;39631;5.;2
39632;39632;Decepcionado.;1
39633;39633;porfaaa;1
39634;39634;nota,;4
39635;39635;2021;8
